Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-04-DPU-048,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-04-DPU-048,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-05-BJL-006,FB-01-02-04 - Prepare Single fibre cable sheath to be connected to fibre joint enclosures,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-05-BJL-006,FB-01-03-01 - Re-Äêentry into a fibre joint enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-05-BJL-006,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-05-DPU-034,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-05-DPU-034,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-07-BJL-005,FB-01-03-01 - Re-Äêentry into a fibre joint enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-07-BJL-005,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-07-BJL-005,FB-01-02-03 - Prepare a 12 fibre cable to be connected to fibre joint enclosures,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-07-BJL-011,FB-01-03-01 - Re-Äêentry into a fibre joint enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-07-BJL-011,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-07-BJL-011,FB-01-02-03 - Prepare a 12 fibre cable to be connected to fibre joint enclosures,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-07-BJL-012,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-07-BJL-012,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-07-BJL-012,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),4
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-07-BJL-013,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-07-BJL-013,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-07-BJL-013,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),2
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-07-DPU-052,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-07-DPU-052,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-07-DPU-053,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
