Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-020,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-021,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-022,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-023,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-024,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-025,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-026,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-027,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-028,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-029,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-030,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-031,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-032,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-033,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-034,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-035,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-036,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-037,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-038,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-039,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-040,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-041,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-042,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-043,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-044,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-045,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-046,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-047,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-048,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-03-DPU-049,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-04-DPU-001,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-04-DPU-002,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-04-DPU-003,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-04-DPU-004,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-04-DPU-005,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-04-DPU-006,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-04-DPU-007,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-04-DPU-008,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-04-DPU-009,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-04-DPU-010,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-04-DPU-011,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-04-DPU-012,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-04-DPU-013,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-04-DPU-014,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-04-DPU-015,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-04-DPU-016,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2ESP-20-FlipB,2ESP-20-05-DPU-001,FC-01-01-01 - Installation and commissioning of a non-aerial DPU terminal device,1
