Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,18 - 6502033131 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,33.3
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,19 - 6502033147 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,22.4
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,20 - 2200646178 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,56.6
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,21 - 2200646181 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,22.1
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,22 - 2200646220 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,9.9
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,23 - 2200646228 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,27.9
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,24 - 2200646235 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,53.5
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,25 - 2200646239 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,92.6
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,26 - 2200646166 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,96.3
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,27 - 2200646505 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,20.1
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,28 - 2200683637 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,56.9
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,29 - 2200625117 - Cu 600/0.40 PIUT MB - MAYF01 c10:M1201-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,75.6
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,30 - 15001503046 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,46.2
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,31 - 2200625100 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,31.2
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,32 - 2200625233 - Cu 600/0.51 PIUT MB - MAYF01 c10:M101-600,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,72.9
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,33 - 2200625236 - Cu 600/0.51 PIUT MB - MAYF01 c10:M101-600,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,55
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,34 - 2200639979 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,24.1
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,35 - 2200639996 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,59.9
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,36 - 2200639999 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,41.3
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,37 - 2200640002 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,45.2
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,38 - 2200640032 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,43.8
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,39 - 2200640035 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,18.9
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,40 - 2200625083 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,30.3
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,41 - 2200625088 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,45.3
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,42 - 2200617866 - Cu 600/0.51 PIUT MB - MAYF01 c10:M101-600,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,22.1
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,43 - 2200625238 - Cu 600/0.51 PIUT MB - MAYF01 c10:M101-600,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,44.4
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,44 - 15005043753 - Cu 600/0.51 PIUT MB - MAYF01 c10:M101-600,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,16.6
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,45 - 2200691817 - Cu 400/0.51 PIUT MB - MAYF01 c10:M101-500,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,6.4
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,46 - 15008587778 - Cu 400/0.51 PIUT MB - MAYF01 c10:M101-500,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,30.6
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,47 - 15008587780 - Cu 400/0.51 PIUT MB - MAYF01 c10:M101-500,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,34.2
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,48 - 15042669125 - Cu 400/0.51 PIUT MB - MAYF01 c10:M101-500,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,35.4
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,49 - 2200639994 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,77.9
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,50 - 2200625002 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,35.6
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,51 - 2200625078 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,78
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,52 - 2200625096 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,71.7
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,53 - 2200640039 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,27.6
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,54 - 2200640047 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,18.9
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,55 - 2200640051 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,15
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,56 - 2200640075 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,28.3
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,57 - 2200640079 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,9
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,58 - 2200646172 - Cu 1800/0.40 PIUT MB - MAYF01 c10:M1-1800,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,21.2
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,59 - 2200625103 - Cu 1200/0.40 PIUT MB - MAYF01 c10:M1-600 MAYF01 c10:M701-1000,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,57.2
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,60 - 2200625107 - Cu 1200/0.40 PIUT MB - MAYF01 c10:M1-600 MAYF01 c10:M701-1000,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,9.9
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,61 - 2200625114 - Cu 600/0.51 PIUT MB - MAYF01 c10:M1-600,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,47.9
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,61 - 2200625112 - Cu 600/0.40 PIUT MB - MAYF01 c10:M701-1000,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,47.9
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,62 - 2200625227 - Cu 600/0.51 PIUT MB - MAYF01 c10:M101-600,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,59.3
MTA - Cable Recovery,MTA - Cable Recovery Rate Card,T2Q3 - NSW2 - Mayfield,63 - 2200625230 - Cu 600/0.51 PIUT MB - MAYF01 c10:M101-600,CID-01-01-01-01 | Cable Identification for Copper Cable Recovery,51.2
