Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-02-FJL-001,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-02-FJL-001,FB-03-01-02 - Splicing of single fibre,6
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-02-FJL-001,FB-04-01-01 - Uni-directional OTDR Testing,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-02-FJL-001,FB-01-04-03 - Installation of splitter within an existing FJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-03-BJL-002,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-03-BJL-002,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-03-BJL-002,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-03-BJL-002,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-03-BJL-004,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-03-BJL-004,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-03-BJL-004,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-03-BJL-004,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-03-FJL-001,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-03-FJL-001,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-03-FJL-001,FB-03-01-02 - Splicing of single fibre,6
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-03-FJL-001,FB-04-01-01 - Uni-directional OTDR Testing,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-03-FJL-001,FB-01-04-03 - Installation of splitter within an existing FJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-04-BJL-001,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-04-BJL-001,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-04-BJL-001,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-04-BJL-001,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-04-BJL-002,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-04-BJL-002,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-04-BJL-002,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-04-BJL-002,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-04-BJL-006,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-04-BJL-006,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-04-BJL-006,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-04-BJL-006,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-04-FJL-001,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-04-FJL-001,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-04-FJL-001,FB-03-01-02 - Splicing of single fibre,6
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-04-FJL-001,FB-04-01-01 - Uni-directional OTDR Testing,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-04-FJL-001,FB-01-04-03 - Installation of splitter within an existing FJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-04-MJL-001,FB-01-01-04 - Installation and preparation of Gator fibre joint enclosure (includes cable prep and fibre splicing),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-05-BJL-001,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-05-BJL-001,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-05-BJL-001,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-05-BJL-001,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-05-BJL-004,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-05-BJL-004,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-05-BJL-004,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-05-BJL-004,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-05-FJL-001,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-05-FJL-001,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-05-FJL-001,FB-03-01-02 - Splicing of single fibre,6
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-05-FJL-001,FB-04-01-01 - Uni-directional OTDR Testing,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-05-FJL-001,FB-01-04-03 - Installation of splitter within an existing FJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-BJL-001,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-BJL-001,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-BJL-001,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-BJL-001,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-BJL-002,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-BJL-002,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-BJL-002,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-BJL-002,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-BJL-004,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-BJL-004,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-BJL-004,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-BJL-004,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-BJL-005,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-BJL-005,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-BJL-005,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-BJL-005,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-FJL-001,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-FJL-001,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-FJL-001,FB-03-01-02 - Splicing of single fibre,6
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-FJL-001,FB-04-01-01 - Uni-directional OTDR Testing,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-FJL-001,FB-01-04-03 - Installation of splitter within an existing FJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-BJL-002,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-BJL-002,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-BJL-002,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-BJL-002,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-BJL-003,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-BJL-003,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-BJL-003,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-BJL-003,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-BJL-004,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-BJL-004,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-BJL-004,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-BJL-004,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-BJL-005,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-BJL-005,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-BJL-005,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-BJL-005,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-BJL-006,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-BJL-006,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-BJL-006,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-BJL-006,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-FJL-001,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-FJL-001,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-FJL-001,FB-03-01-02 - Splicing of single fibre,6
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-FJL-001,FB-04-01-01 - Uni-directional OTDR Testing,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-09-FJL-001,FB-01-04-03 - Installation of splitter within an existing FJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-12-BJL-001,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-12-BJL-001,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-12-BJL-001,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-12-BJL-001,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-12-BJL-002,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-12-BJL-002,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-12-BJL-002,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-12-BJL-002,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-12-FJL-001,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-12-FJL-001,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-12-FJL-001,FB-03-01-02 - Splicing of single fibre,6
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-12-FJL-001,FB-04-01-01 - Uni-directional OTDR Testing,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-12-FJL-001,FB-01-04-03 - Installation of splitter within an existing FJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-14-BJL-001,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-14-BJL-001,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-14-BJL-001,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-14-BJL-001,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-14-BJL-002,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-14-BJL-002,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-14-BJL-002,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-14-BJL-002,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-14-BJL-003,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-14-BJL-003,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-14-BJL-003,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-14-BJL-003,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-14-FJL-001,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-14-FJL-001,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-14-FJL-001,FB-03-01-02 - Splicing of single fibre,6
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-14-FJL-001,FB-04-01-01 - Uni-directional OTDR Testing,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-14-FJL-001,FB-01-04-03 - Installation of splitter within an existing FJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-15-BJL-002,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-15-BJL-002,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-15-BJL-002,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-15-BJL-002,FB-03-01-02 - Splicing of single fibre,4
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-15-BJL-003,FB-03-01-04 - De ribbonise 12 fibre ribbon,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-15-BJL-003,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-15-BJL-003,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-15-BJL-003,FB-03-01-02 - Splicing of single fibre,4
