Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty,Comment
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-020,FB-04-01-07 - PON Power Meter Test,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-021,FC-03-01-01 - Existing copper drop sheath validation,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-021,FC-02-01-01 - Installation of a new non-aerial openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-021,FC-02-01-02 - Jointing of an aerial copper drop sheath to aerial DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-021,FC-02-01-03 - Jointing of copper drop sheath to DPU copper lead using a copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-021,FC-02-01-04 - Jointing of copper drop sheath to DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-021,FC-02-01-05 - Supply and installation of a DPU copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure or to an existing aerial mounted terminal box joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-021,FC-02-01-07 - Supply and installation of a DPU copper lead extension from DPU copper lead to a non-aerial copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-021,FB-04-01-07 - PON Power Meter Test,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-022,FC-03-01-01 - Existing copper drop sheath validation,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-022,FC-02-01-01 - Installation of a new non-aerial openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-022,FC-02-01-02 - Jointing of an aerial copper drop sheath to aerial DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-022,FC-02-01-03 - Jointing of copper drop sheath to DPU copper lead using a copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-022,FC-02-01-04 - Jointing of copper drop sheath to DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-022,FC-02-01-05 - Supply and installation of a DPU copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure or to an existing aerial mounted terminal box joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-022,FC-02-01-07 - Supply and installation of a DPU copper lead extension from DPU copper lead to a non-aerial copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-022,FB-04-01-07 - PON Power Meter Test,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-023,FC-03-01-01 - Existing copper drop sheath validation,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-023,FC-02-01-01 - Installation of a new non-aerial openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-023,FC-02-01-02 - Jointing of an aerial copper drop sheath to aerial DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-023,FC-02-01-03 - Jointing of copper drop sheath to DPU copper lead using a copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-023,FC-02-01-04 - Jointing of copper drop sheath to DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-023,FC-02-01-05 - Supply and installation of a DPU copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure or to an existing aerial mounted terminal box joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-023,FC-02-01-07 - Supply and installation of a DPU copper lead extension from DPU copper lead to a non-aerial copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-023,FB-04-01-07 - PON Power Meter Test,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-024,FC-03-01-01 - Existing copper drop sheath validation,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-024,FC-02-01-01 - Installation of a new non-aerial openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-024,FC-02-01-02 - Jointing of an aerial copper drop sheath to aerial DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-024,FC-02-01-03 - Jointing of copper drop sheath to DPU copper lead using a copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-024,FC-02-01-04 - Jointing of copper drop sheath to DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-024,FC-02-01-05 - Supply and installation of a DPU copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure or to an existing aerial mounted terminal box joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-024,FC-02-01-07 - Supply and installation of a DPU copper lead extension from DPU copper lead to a non-aerial copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-024,FB-04-01-07 - PON Power Meter Test,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-025,FC-03-01-01 - Existing copper drop sheath validation,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-025,FC-02-01-01 - Installation of a new non-aerial openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-025,FC-02-01-02 - Jointing of an aerial copper drop sheath to aerial DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-025,FC-02-01-03 - Jointing of copper drop sheath to DPU copper lead using a copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-025,FC-02-01-04 - Jointing of copper drop sheath to DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-025,FC-02-01-05 - Supply and installation of a DPU copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure or to an existing aerial mounted terminal box joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-025,FC-02-01-07 - Supply and installation of a DPU copper lead extension from DPU copper lead to a non-aerial copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-025,FB-04-01-07 - PON Power Meter Test,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-026,FC-03-01-01 - Existing copper drop sheath validation,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-026,FC-02-01-01 - Installation of a new non-aerial openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-026,FC-02-01-02 - Jointing of an aerial copper drop sheath to aerial DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-026,FC-02-01-03 - Jointing of copper drop sheath to DPU copper lead using a copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-026,FC-02-01-04 - Jointing of copper drop sheath to DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-026,FC-02-01-05 - Supply and installation of a DPU copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure or to an existing aerial mounted terminal box joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-026,FC-02-01-07 - Supply and installation of a DPU copper lead extension from DPU copper lead to a non-aerial copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-026,FB-04-01-07 - PON Power Meter Test,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-027,FC-03-01-01 - Existing copper drop sheath validation,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-027,FC-02-01-01 - Installation of a new non-aerial openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-027,FC-02-01-02 - Jointing of an aerial copper drop sheath to aerial DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-027,FC-02-01-03 - Jointing of copper drop sheath to DPU copper lead using a copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-027,FC-02-01-04 - Jointing of copper drop sheath to DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-027,FC-02-01-05 - Supply and installation of a DPU copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure or to an existing aerial mounted terminal box joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-027,FC-02-01-07 - Supply and installation of a DPU copper lead extension from DPU copper lead to a non-aerial copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-027,FB-04-01-07 - PON Power Meter Test,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-028,FC-03-01-01 - Existing copper drop sheath validation,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-028,FC-02-01-01 - Installation of a new non-aerial openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-028,FC-02-01-02 - Jointing of an aerial copper drop sheath to aerial DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-028,FC-02-01-03 - Jointing of copper drop sheath to DPU copper lead using a copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-028,FC-02-01-04 - Jointing of copper drop sheath to DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-028,FC-02-01-05 - Supply and installation of a DPU copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure or to an existing aerial mounted terminal box joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-028,FC-02-01-07 - Supply and installation of a DPU copper lead extension from DPU copper lead to a non-aerial copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-028,FB-04-01-07 - PON Power Meter Test,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-029,FC-03-01-01 - Existing copper drop sheath validation,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-029,FC-02-01-01 - Installation of a new non-aerial openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-029,FC-02-01-02 - Jointing of an aerial copper drop sheath to aerial DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-029,FC-02-01-03 - Jointing of copper drop sheath to DPU copper lead using a copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-029,FC-02-01-04 - Jointing of copper drop sheath to DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-029,FC-02-01-05 - Supply and installation of a DPU copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure or to an existing aerial mounted terminal box joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-029,FC-02-01-07 - Supply and installation of a DPU copper lead extension from DPU copper lead to a non-aerial copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-029,FB-04-01-07 - PON Power Meter Test,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-030,FC-03-01-01 - Existing copper drop sheath validation,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-030,FC-02-01-01 - Installation of a new non-aerial openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-030,FC-02-01-02 - Jointing of an aerial copper drop sheath to aerial DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-030,FC-02-01-03 - Jointing of copper drop sheath to DPU copper lead using a copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-030,FC-02-01-04 - Jointing of copper drop sheath to DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-030,FC-02-01-05 - Supply and installation of a DPU copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure or to an existing aerial mounted terminal box joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-030,FC-02-01-07 - Supply and installation of a DPU copper lead extension from DPU copper lead to a non-aerial copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-030,FB-04-01-07 - PON Power Meter Test,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-031,FC-03-01-01 - Existing copper drop sheath validation,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-031,FC-02-01-01 - Installation of a new non-aerial openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-031,FC-02-01-02 - Jointing of an aerial copper drop sheath to aerial DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-031,FC-02-01-03 - Jointing of copper drop sheath to DPU copper lead using a copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-031,FC-02-01-04 - Jointing of copper drop sheath to DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-031,FC-02-01-05 - Supply and installation of a DPU copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure or to an existing aerial mounted terminal box joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-031,FC-02-01-07 - Supply and installation of a DPU copper lead extension from DPU copper lead to a non-aerial copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-031,FB-04-01-07 - PON Power Meter Test,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-032,FC-03-01-01 - Existing copper drop sheath validation,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-032,FC-02-01-01 - Installation of a new non-aerial openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-032,FC-02-01-02 - Jointing of an aerial copper drop sheath to aerial DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-032,FC-02-01-03 - Jointing of copper drop sheath to DPU copper lead using a copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-032,FC-02-01-04 - Jointing of copper drop sheath to DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-032,FC-02-01-05 - Supply and installation of a DPU copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure or to an existing aerial mounted terminal box joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-032,FC-02-01-07 - Supply and installation of a DPU copper lead extension from DPU copper lead to a non-aerial copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-032,FB-04-01-07 - PON Power Meter Test,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-033,FC-03-01-01 - Existing copper drop sheath validation,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-033,FC-02-01-01 - Installation of a new non-aerial openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-033,FC-02-01-02 - Jointing of an aerial copper drop sheath to aerial DPU copper lead in a new or existing openable joint enclosure,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-033,FC-02-01-03 - Jointing of copper drop sheath to DPU copper lead using a copper interconnect unit,1,
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-01-DPU-033,FC-02-01-04 - Jointing of copper drop sheath to DPU copper lead in a new or existing openable joint enclosure,1,
