Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,117 - 601237394 - Cu 300/0.64 PIUT PE - CVIC01 c44:M1-300,CR-01-01-01-01 | Cable Recovery of all sizes,118.8
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,118 - 601237401 - Cu 300/0.64 PIUT PE - CVIC01 c44:M1-300,CR-01-01-01-01 | Cable Recovery of all sizes,111.4
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,119 - 601237648 - Cu 400/0.64 PIUT PE - CVIC01 c44:M1-400,CR-01-01-01-01 | Cable Recovery of all sizes,121.8
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,120 - 601237661 - Cu 400/0.64 PIUT PE - CVIC01 c44:M1-400,CR-01-01-01-01 | Cable Recovery of all sizes,104.4
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,121 - 601237666 - Cu 400/0.64 PIUT PE - CVIC01 c44:M1-400,CR-01-01-01-01 | Cable Recovery of all sizes,120.4
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,122 - 601237671 - Cu 400/0.64 PIUT PE - CVIC01 c44:M1-400,CR-01-01-01-01 | Cable Recovery of all sizes,105.3
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,123 - 601237687 - Cu 400/0.64 PIUT PE - CVIC01 c44:M1-400,CR-01-01-01-01 | Cable Recovery of all sizes,123.4
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,129 - 601260192 - Cu 600/0.40 PIUT PE - CVIC01 c44:M401-1000,CR-01-01-01-01 | Cable Recovery of all sizes,106.9
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,130 - 601260196 - Cu 600/0.40 PIUT PE - CVIC01 c44:M401-1000,CR-01-01-01-01 | Cable Recovery of all sizes,25.4
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,131 - 601260199 - Cu 600/0.40 PIUT PE - CVIC01 c44:M401-1000,CR-01-01-01-01 | Cable Recovery of all sizes,61.8
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,135 - 601260429 - Cu 600/0.40 PIUT PE - CVIC01 c44:M401-1000,CR-01-01-01-01 | Cable Recovery of all sizes,11.9
