Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,23 - 601271922 - Cu 1400/0.51 PIQL PE - CVIC01 c18:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,18.6
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,23 - 601271921 - Cu 1200/0.64 PIQL PE - CVIC01 c38:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,18.6
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,23 - 601271915 - Cu 1400/0.51 PIQL UA - CVIC01 c16:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,18.6
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,24 - 601272310 - Cu 1800/0.51 PIQL UA - CVIC01 c4:M1-1800,CR-01-01-01-01 | Cable Recovery of all sizes,60
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,25 - 601272526 - Cu 800/0.51 PIQL UA - CVIC01 c4:M1001-1800,CR-01-01-01-01 | Cable Recovery of all sizes,31.8
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,25 - 601272525 - Cu 1000/0.51 PIUT PE - CVIC01 c4:M1-1000,CR-01-01-01-01 | Cable Recovery of all sizes,31.8
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,26 - 601272610 - Cu 800/0.51 PIQL UA - CVIC01 c4:M1001-1800,CR-01-01-01-01 | Cable Recovery of all sizes,15.1
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,26 - 601272609 - Cu 1000/0.51 PIUT PE - CVIC01 c4:M1-1000,CR-01-01-01-01 | Cable Recovery of all sizes,15.1
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,27 - 601272668 - Cu 1200/0.64 PIQL PE - CVIC01 c38:M1-700 CVIC01 c38:M922-923 CVIC01 c38:M1101-1200,CR-01-01-01-01 | Cable Recovery of all sizes,19.7
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,28 - 601272677 - Cu 1200/0.64 PIQL PE - CVIC01 c38:M1-700 CVIC01 c38:M922-923 CVIC01 c38:M1101-1200,CR-01-01-01-01 | Cable Recovery of all sizes,42.9
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,29 - 601272686 - Cu 1200/0.64 PIQL PE - CVIC01 c38:M1-700 CVIC01 c38:M922-923 CVIC01 c38:M1101-1200,CR-01-01-01-01 | Cable Recovery of all sizes,52.8
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,30 - 601272695 - Cu 1200/0.64 PIQL PE - CVIC01 c38:M1-700 CVIC01 c38:M922-923 CVIC01 c38:M1101-1200,CR-01-01-01-01 | Cable Recovery of all sizes,46.1
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,31 - 601279354 - Cu 1000/0.40 PIUT PE - CVIC01 c81:M1-900,CR-01-01-01-01 | Cable Recovery of all sizes,25.3
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,32 - 601279363 - Cu 1000/0.40 PIUT PE - CVIC01 c81:M1-900,CR-01-01-01-01 | Cable Recovery of all sizes,86.7
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,33 - 601280754 - Cu 1200/0.64 PIQL PE - CVIC01 c45:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,32.4
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,34 - 601280815 - Cu 1200/0.64 PIQL PE - CVIC01 c45:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,105.9
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,35 - 601280835 - Cu 1200/0.64 PIQL PE - CVIC01 c45:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,62.1
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,36 - 601283295 - Cu 1200/0.64 PIQL PE - CVIC01 c38:M1-700 CVIC01 c38:M922-923 CVIC01 c38:M1101-1200,CR-01-01-01-01 | Cable Recovery of all sizes,133.4
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,37 - 601283320 - Cu 1200/0.64 PIQL PE - CVIC01 c38:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,16.2
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,38 - 601283327 - Cu 1200/0.64 PIQL PE - CVIC01 c38:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,101.2
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,39 - 601283456 - Cu 1200/0.64 PIQL PE - CVIC01 c38:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,76
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,40 - 601283470 - Cu 1200/0.64 PIQL PE - CVIC01 c38:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,80
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,41 - 601283479 - Cu 1200/0.64 PIQL PE - CVIC01 c38:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,68.1
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,42 - 601284858 - Cu 600/0.51 PIQL PE - CVIC01 c18:M1-600,CR-01-01-01-01 | Cable Recovery of all sizes,84.5
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,42 - 601284855 - Cu 1400/0.51 PIQL UA - CVIC01 c16:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,84.5
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,43 - 601284863 - Cu 600/0.51 PIQL PE - CVIC01 c18:M1-600,CR-01-01-01-01 | Cable Recovery of all sizes,75.3
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,43 - 601284860 - Cu 1400/0.51 PIQL UA - CVIC01 c16:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,75.3
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,44 - 601285295 - Cu 1200/0.64 PIQL PE - CVIC01 c38:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,72.6
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,45 - 601285394 - Cu 1400/0.51 PIQL PE - CVIC01 c18:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,102.1
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,45 - 601285389 - Cu 1200/0.64 PIQL PE - CVIC01 c38:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,102.1
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,45 - 601285387 - Cu 1400/0.51 PIQL UA - CVIC01 c16:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,102.1
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,46 - 601285415 - Cu 1200/0.64 PIQL PE - CVIC01 c38:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,13.7
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,47 - 601285426 - Cu 1200/0.64 PIQL PE - CVIC01 c38:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,37.8
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,48 - 601285461 - Cu 1400/0.51 PIQL PE - CVIC01 c18:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,43.8
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,48 - 601285458 - Cu 1400/0.51 PIQL UA - CVIC01 c16:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,43.8
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,49 - 601285513 - Cu 1200/0.64 PIQL PE - CVIC01 c38:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,34.2
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,50 - 601285574 - Cu 1200/0.64 PIQL PE - CVIC01 c38:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,77
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,51 - 601287107 - Cu 1400/0.51 PIQL PE - CVIC01 c18:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,99
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,51 - 601287102 - Cu 1200/0.64 PIQL PE - CVIC01 c38:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,99
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,51 - 601287100 - Cu 1400/0.51 PIQL UA - CVIC01 c16:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,99
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,52 - 601287128 - Cu 1400/0.51 PIQL PE - CVIC01 c18:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,90.1
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,52 - 601287123 - Cu 1200/0.64 PIQL PE - CVIC01 c38:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,90.1
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,52 - 601287121 - Cu 1400/0.51 PIQL UA - CVIC01 c16:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,90.1
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,53 - 601289751 - Cu 1800/0.40 PIUT PE - CVIC01 c81:M1-1800,CR-01-01-01-01 | Cable Recovery of all sizes,78.2
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,53 - 601289746 - Cu 1200/0.64 PIUT PE - CVIC01 c47:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,78.2
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,54 - 601289770 - Cu 1000/0.40 PIUT PE - CVIC01 c81:M1-1000,CR-01-01-01-01 | Cable Recovery of all sizes,19.4
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,54 - 601289773 - Cu 1200/0.64 PIUT PE - CVIC01 c47:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,19.4
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,55 - 601289823 - Cu 1000/0.40 PIUT PE - CVIC01 c81:M1-1000,CR-01-01-01-01 | Cable Recovery of all sizes,18.6
