Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,41 - 2600963351 - Cu 1200/0.40 CPIUT MB - QNBN01 c22:M1-1200,CID-01-01-01 | Copper Identification for Copper Recovery,60
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,42 - 2600963351 - Cu 1200/0.40 CPIUT MB - QNBN01 c22:M1-1200,CID-01-01-01 | Copper Identification for Copper Recovery,6.1
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,53 - 2600870119 - Cu 1200/0.40 CPFUT MB - QNBN01 c22:M801-1200,CID-01-01-01 | Copper Identification for Copper Recovery,139.8
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,54 - 2600870149 - Cu 1200/0.40 CPFUT MB - QNBN01 c22:M801-1200,CID-01-01-01 | Copper Identification for Copper Recovery,27.2
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,55 - 2600870174 - Cu 1200/0.40 CPIUT MB - QNBN01 c22:M1-1200,CID-01-01-01 | Copper Identification for Copper Recovery,83.7
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,56 - 2600870194 - Cu 1200/0.40 CPIUT MB - QNBN01 c22:M1-1200,CID-01-01-01 | Copper Identification for Copper Recovery,127
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,57 - 6501552913 - Cu 800/0.40 CPFUT MB - QNBN01 c22:M1-800,CID-01-01-01 | Copper Identification for Copper Recovery,232.7
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,60 - 15047662670 - Cu 1200/0.40 CPFUT MB - QNBN01 c22:M801-1200,CID-01-01-01 | Copper Identification for Copper Recovery,94.2
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,62 - 0 - Cu 1200/0.40 CPIUT MB - QNBN01 c22:M1-1200,CID-01-01-01 | Copper Identification for Copper Recovery,12.2
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,63 - 0 - Cu 1200/0.40 CPIUT MB - QNBN01 c22:M1-1200,CID-01-01-01 | Copper Identification for Copper Recovery,11.6
