Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty,Comment
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-11-SMP-647,FB-04-02-05 | Insertion loss testing to the first fibre tested,1,WOT1437219
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-11-SMP-648,FB-02-01-01 | Installation of multiport or splitter multiport in underground pit or manhole,1,WOT1437097
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-11-SMP-648,FB-04-02-05 | Insertion loss testing to the first fibre tested,1,WOT1437098
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-11-SMP-649,FB-04-02-05 | Insertion loss testing to the first fibre tested,1,WOT1437221
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-11-SMP-649,FB-02-01-01 | Installation of multiport or splitter multiport in underground pit or manhole,1,WOT1437220
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-11-SSS-641,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all-inclusive  by any means,116,WOT1437032
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-11-SSS-641,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all-inclusive  by any means,169,WOT1437032
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-11-SSS-642,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all-inclusive  by any means,90,WOT1437033
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-11-SSS-642,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all-inclusive  by any means,25,WOT1437033
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-11-SSS-643,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all-inclusive  by any means,95,WOT1437034
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-11-SSS-644,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all-inclusive  by any means,196,WOT1437035
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-11-SSS-645,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all-inclusive  by any means,230.3,WOT1437036
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-11-SSS-647,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all-inclusive  by any means,68,WOT1437037
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-11-SSS-648,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all-inclusive  by any means,86.3,WOT1437038
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-11-SSS-649,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all-inclusive  by any means,287.1,WOT1437039
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-13-BJL-641,FB-01-01-03 | Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1,WOT1437222
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-13-BJL-641,FB-03-01-02 | Splicing of single fibre,2,WOT1438516
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-13-BJL-642,FB-01-01-03 | Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1,WOT1437224
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-13-BJL-642,FB-03-01-03 | Splicing of loose tube fibre,16,WOT1437225
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-13-FJL-301,FB-04-02-01 | Uni-directional OTDR Testing to the first fibre tested,8,WOT1437523
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-13-FJL-301,FB-03-01-04 | De ribbonise 12 fibre ribbon,1,WOT1438565
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-13-FJL-301,FB-01-04-03 | Installation of splitter within an existing FJL enclosure,2,WOT1437521
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-13-FJL-301,FB-03-01-02 | Splicing of single fibre,4,WOT1438565
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-13-FJL-301,FB-01-01-03 | Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1,WOT1437521
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-13-FSD-301,CI-02-01-12O | Installation of 12 fibre  cable sheath in occupied underground duct all-inclusive by any means,287.3,WOT1437055
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-13-FSL-641,CI-02-01-12O | Installation of 12 fibre  cable sheath in occupied underground duct all-inclusive by any means,207,WOT1437056
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-13-FSL-642,CI-02-01-12O | Installation of 12 fibre  cable sheath in occupied underground duct all-inclusive by any means,100.3,WOT1437057
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-13-SMP-641,FB-04-02-05 | Insertion loss testing to the first fibre tested,1,WOT1437446
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-13-SMP-641,FB-02-01-01 | Installation of multiport or splitter multiport in underground pit or manhole,1,WOT1437445
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-13-SMP-642,FB-04-02-05 | Insertion loss testing to the first fibre tested,1,WOT1437448
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-13-SMP-642,FB-02-01-01 | Installation of multiport or splitter multiport in underground pit or manhole,1,WOT1437447
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-13-SSS-641,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all-inclusive  by any means,172,WOT1437058
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-20 - Construction,2CAS-20-13-SSS-642,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all-inclusive  by any means,67,WOT1437059
